trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:16:00,16:16:00,103_01,4,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:18:00,16:18:00,108_01,5,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:20:00,16:20:00,109_01,6,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:21:00,16:21:00,110_01,7,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:21:00,16:21:00,111_01,8,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:22:00,16:22:00,112_01,9,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:24:00,16:24:00,114_01,10,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:25:00,16:25:00,115_01,11,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:26:00,16:26:00,116_01,12,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:27:00,16:27:00,120_01,13,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:28:00,16:28:00,121_01,14,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:29:00,16:29:00,122_01,15,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:30:00,16:30:00,123_01,16,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:31:00,16:31:00,124_01,17,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:32:00,16:32:00,125_01,18,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F6_1610,16:33:00,16:33:00,126_01,19,隠岐汽船乗り場,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:15:00,17:15:00,100_01,1,隠岐汽船乗り場,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:16:00,17:16:00,101_01,2,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:18:00,17:18:00,102_01,3,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:21:00,17:21:00,103_01,4,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:23:00,17:23:00,104_01,5,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:24:00,17:24:00,105_01,6,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:26:00,17:26:00,106_01,7,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:27:00,17:27:00,107_01,8,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:28:00,17:28:00,108_01,9,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:30:00,17:30:00,109_01,10,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:31:00,17:31:00,110_01,11,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:31:00,17:31:00,111_01,12,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:32:00,17:32:00,112_01,13,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:34:00,17:34:00,114_01,14,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:35:00,17:35:00,115_01,15,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:36:00,17:36:00,116_01,16,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:36:00,17:36:00,117_01,17,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:37:00,17:37:00,118_01,18,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:38:00,17:38:00,119_01,19,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:39:00,17:39:00,120_01,20,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:40:00,17:40:00,121_01,21,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:41:00,17:41:00,122_01,22,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:42:00,17:42:00,123_01,23,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:43:00,17:43:00,124_01,24,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:44:00,17:44:00,125_01,25,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_F7_1715,17:45:00,17:45:00,126_01,26,隠岐汽船乗り場,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_F8_1820,18:20:00,18:20:00,100_01,1,東車庫前,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_F8_1820,18:30:00,18:30:00,109_01,2,東車庫前,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R1_705,07:05:00,07:05:00,109_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R1_705,07:06:00,07:06:00,108_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R1_705,07:07:00,07:07:00,103_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R1_705,07:10:00,07:10:00,102_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R1_705,07:12:00,07:12:00,100_01,5,豊田,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:10:00,08:10:00,126_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:11:00,08:11:00,125_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:12:00,08:12:00,124_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:13:00,08:13:00,123_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:14:00,08:14:00,122_01,5,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:15:00,08:15:00,121_01,6,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:16:00,08:16:00,120_01,7,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:17:00,08:17:00,119_01,8,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:18:00,08:18:00,118_01,9,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:19:00,08:19:00,117_01,10,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:19:00,08:19:00,116_01,11,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:20:00,08:20:00,115_01,12,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:21:00,08:21:00,114_01,13,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:23:00,08:23:00,112_01,14,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:24:00,08:24:00,111_01,15,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:24:00,08:24:00,110_01,16,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:25:00,08:25:00,109_01,17,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:26:00,08:26:00,108_01,18,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:27:00,08:27:00,103_01,19,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:30:00,08:30:00,102_01,20,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:32:00,08:32:00,101_01,21,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R2_810,08:33:00,08:33:00,100_01,22,豊田,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,09:55:00,09:55:00,126_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,09:56:00,09:56:00,125_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,09:57:00,09:57:00,124_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,09:58:00,09:58:00,123_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,09:59:00,09:59:00,122_01,5,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:00:00,10:00:00,121_01,6,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:01:00,10:01:00,120_01,7,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:02:00,10:02:00,119_01,8,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:03:00,10:03:00,118_01,9,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:04:00,10:04:00,117_01,10,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:04:00,10:04:00,116_01,11,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:05:00,10:05:00,115_01,12,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:06:00,10:06:00,114_01,13,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:08:00,10:08:00,112_01,14,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:09:00,10:09:00,111_01,15,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:09:00,10:09:00,110_01,16,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:10:00,10:10:00,109_01,17,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:11:00,10:11:00,108_01,18,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:12:00,10:12:00,107_01,19,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:13:00,10:13:00,106_01,20,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:15:00,10:15:00,105_01,21,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:16:00,10:16:00,104_01,22,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:18:00,10:18:00,103_01,23,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:21:00,10:21:00,102_01,24,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:23:00,10:23:00,101_01,25,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R3_955,10:24:00,10:24:00,100_01,26,豊田,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R4_1210,12:10:00,12:10:00,109_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R4_1210,12:11:00,12:11:00,108_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R4_1210,12:12:00,12:12:00,103_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R4_1210,12:15:00,12:15:00,102_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R4_1210,12:17:00,12:17:00,100_01,5,豊田,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:25:00,13:25:00,126_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:26:00,13:26:00,125_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:27:00,13:27:00,124_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:28:00,13:28:00,123_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:29:00,13:29:00,122_01,5,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:30:00,13:30:00,121_01,6,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:31:00,13:31:00,120_01,7,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:32:00,13:32:00,119_01,8,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:33:00,13:33:00,118_01,9,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:34:00,13:34:00,117_01,10,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:34:00,13:34:00,116_01,11,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:35:00,13:35:00,115_01,12,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:36:00,13:36:00,114_01,13,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:38:00,13:38:00,112_01,14,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:39:00,13:39:00,111_01,15,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:39:00,13:39:00,110_01,16,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:40:00,13:40:00,109_01,17,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:41:00,13:41:00,108_01,18,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:42:00,13:42:00,107_01,19,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:43:00,13:43:00,106_01,20,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:45:00,13:45:00,105_01,21,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:46:00,13:46:00,104_01,22,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:48:00,13:48:00,103_01,23,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:51:00,13:51:00,102_01,24,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:53:00,13:53:00,101_01,25,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R5_1325,13:54:00,13:54:00,100_01,26,豊田,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:45:00,15:45:00,126_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:46:00,15:46:00,125_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:47:00,15:47:00,124_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:48:00,15:48:00,123_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:49:00,15:49:00,122_01,5,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:50:00,15:50:00,121_01,6,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:51:00,15:51:00,120_01,7,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:53:00,15:53:00,116_01,8,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:54:00,15:54:00,115_01,9,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:55:00,15:55:00,114_01,10,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:57:00,15:57:00,112_01,11,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:58:00,15:58:00,111_01,12,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:58:00,15:58:00,110_01,13,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,15:59:00,15:59:00,109_01,14,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,16:00:00,16:00:00,108_01,15,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,16:01:00,16:01:00,103_01,16,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,16:04:00,16:04:00,102_01,17,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,16:06:00,16:06:00,101_01,18,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R6_1545,16:07:00,16:07:00,100_01,19,豊田,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:40:00,16:40:00,126_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:41:00,16:41:00,125_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:42:00,16:42:00,124_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:43:00,16:43:00,123_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:44:00,16:44:00,122_01,5,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:45:00,16:45:00,121_01,6,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:46:00,16:46:00,120_01,7,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:48:00,16:48:00,116_01,8,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:49:00,16:49:00,115_01,9,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:50:00,16:50:00,114_01,10,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:52:00,16:52:00,112_01,11,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:53:00,16:53:00,111_01,12,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:53:00,16:53:00,110_01,13,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:54:00,16:54:00,109_01,14,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:55:00,16:55:00,108_01,15,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:56:00,16:56:00,107_01,16,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:57:00,16:57:00,106_01,17,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,16:59:00,16:59:00,105_01,18,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,17:00:00,17:00:00,104_01,19,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,17:02:00,17:02:00,103_01,20,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,17:05:00,17:05:00,102_01,21,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,17:07:00,17:07:00,101_01,22,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R7_1640,17:08:00,17:08:00,100_01,23,豊田,1,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:50:00,17:50:00,126_01,1,豊田,0,1,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:51:00,17:51:00,125_01,2,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:52:00,17:52:00,124_01,3,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:53:00,17:53:00,123_01,4,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:54:00,17:54:00,122_01,5,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:55:00,17:55:00,121_01,6,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:56:00,17:56:00,120_01,7,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:57:00,17:57:00,119_01,8,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:58:00,17:58:00,118_01,9,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:59:00,17:59:00,117_01,10,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,17:59:00,17:59:00,116_01,11,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:00:00,18:00:00,115_01,12,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:01:00,18:01:00,114_01,13,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:02:00,18:02:00,112_01,14,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:03:00,18:03:00,111_01,15,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:03:00,18:03:00,110_01,16,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:04:00,18:04:00,109_01,17,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:05:00,18:05:00,108_01,18,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:06:00,18:06:00,107_01,19,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:07:00,18:07:00,106_01,20,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:09:00,18:09:00,105_01,21,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:10:00,18:10:00,104_01,22,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:12:00,18:12:00,103_01,23,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:15:00,18:15:00,102_01,24,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:17:00,18:17:00,101_01,25,豊田,0,0,1
R8_10_R8_TOYODA_P2_01_holiday_R8_1750,18:18:00,18:18:00,100_01,26,豊田,1,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:15:00,07:15:00,100_01,1,隠岐汽船乗り場,0,1,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:16:00,07:16:00,101_01,2,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:18:00,07:18:00,102_01,3,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:21:00,07:21:00,103_01,4,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:23:00,07:23:00,104_01,5,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:24:00,07:24:00,105_01,6,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:26:00,07:26:00,106_01,7,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:27:00,07:27:00,107_01,8,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:28:00,07:28:00,108_01,9,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:30:00,07:30:00,109_01,10,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:31:00,07:31:00,110_01,11,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:31:00,07:31:00,111_01,12,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:32:00,07:32:00,112_01,13,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:34:00,07:34:00,114_01,14,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:35:00,07:35:00,115_01,15,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:36:00,07:36:00,116_01,16,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:36:00,07:36:00,117_01,17,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:37:00,07:37:00,118_01,18,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:38:00,07:38:00,119_01,19,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:39:00,07:39:00,120_01,20,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:40:00,07:40:00,121_01,21,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:41:00,07:41:00,122_01,22,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:42:00,07:42:00,123_01,23,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:43:00,07:43:00,124_01,24,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:44:00,07:44:00,125_01,25,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F1_715,07:45:00,07:45:00,126_01,26,隠岐汽船乗り場,1,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,08:50:00,08:50:00,100_01,1,隠岐汽船乗り場,0,1,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,08:51:00,08:51:00,101_01,2,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,08:53:00,08:53:00,102_01,3,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,08:56:00,08:56:00,103_01,4,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,08:58:00,08:58:00,104_01,5,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,08:59:00,08:59:00,105_01,6,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,09:01:00,09:01:00,106_01,7,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,09:02:00,09:02:00,107_01,8,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,09:03:00,09:03:00,108_01,9,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,09:05:00,09:05:00,109_01,10,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,09:06:00,09:06:00,110_01,11,隠岐汽船乗り場,0,0,1
R8_10_R8_TOYODA_P2_02_holiday_F2_850,09:06:00,09:06:00,111_01,12,隠岐汽船乗り場,0,0,1
